gene_id	gene_name	chromosome	start	end
ENSG00000270538	GCSHP6	chr3	49252129	49252264
ENSG00000225399	ENSG00000225399	chr3	49260085	49261316
ENSG00000188315	C3orf62	chr3	49268596	49277232
ENSG00000199546	Y_RNA	chr3	49270132	49270239
ENSG00000264633	MIR4271	chr3	49274120	49274186
ENSG00000114316	USP4	chr3	49277144	49340712
ENSG00000233276	GPX1	chr3	49357174	49358605
ENSG00000290318	ENSG00000290318	chr3	49357176	49412051
ENSG00000067560	RHOA	chr3	49359139	49412998
ENSG00000235908	RHOA-IT1	chr3	49365145	49367006
ENSG00000145022	TCTA	chr3	49412212	49416476
ENSG00000283189	ENSG00000283189	chr3	49416777	49429314
ENSG00000145020	AMT	chr3	49416778	49422685
ENSG00000145029	NICN1	chr3	49422333	49429326
ENSG00000201301	RNA5SP130	chr3	49467115	49467228
ENSG00000173402	DAG1	chr3	49468713	49535618
ENSG00000226913	BSN-DT	chr3	49534453	49554374
ENSG00000306296	ENSG00000306296	chr3	49553620	49554085
ENSG00000164061	BSN	chr3	49554477	49671549
ENSG00000235120	BSN-AS1	chr3	49640483	49641769
ENSG00000164062	APEH	chr3	49674014	49683971
ENSG00000173531	MST1	chr3	49683947	49689501
ENSG00000259970	ENSG00000259970	chr3	49684480	49684983
ENSG00000296153	ENSG00000296153	chr3	49688826	49689253
ENSG00000164068	RNF123	chr3	49689538	49721529
ENSG00000176020	AMIGO3	chr3	49716829	49719684
ENSG00000173540	GMPPB	chr3	49716844	49723973
ENSG00000176095	IP6K1	chr3	49724294	49786542
ENSG00000239576	COX6CP14	chr3	49758483	49758656
ENSG00000244730	PHF5AP3	chr3	49775285	49775614
ENSG00000187492	CDHR4	chr3	49790732	49799873
ENSG00000185614	INKA1	chr3	49803261	49805030
ENSG00000182179	UBA7	chr3	49805209	49813953
ENSG00000283726	MIR5193	chr3	49806137	49806245
ENSG00000183763	TRAIP	chr3	49828601	49856574
ENSG00000164076	CAMKV	chr3	49857988	49869935
ENSG00000264706	RN7SL217P	chr3	49863375	49863660
ENSG00000295244	ENSG00000295244	chr3	49873097	49889628
ENSG00000234667	ACTL11P	chr3	49873347	49877305
ENSG00000164078	MST1R	chr3	49886902	49903873
ENSG00000230698	ENSG00000230698	chr3	49899219	49925046
ENSG00000164077	MON1A	chr3	49907160	49930173
ENSG00000004534	RBM6	chr3	49940007	50100045
ENSG00000003756	RBM5	chr3	50088919	50119021
ENSG00000281691	RBM5-AS1	chr3	50099603	50100988
ENSG00000235016	SEMA3F-AS1	chr3	50116022	50156085
ENSG00000001617	SEMA3F	chr3	50155045	50189075
ENSG00000207922	ENSG00000207922	chr3	50173326	50173419
ENSG00000114349	GNAT1	chr3	50191610	50197696
ENSG00000188338	SLC38A3	chr3	50205246	50221486
ENSG00000114353	GNAI2	chr3	50226292	50259362
ENSG00000275334	MIR5787	chr3	50227436	50227490
ENSG00000213600	ENSG00000213600	chr3	50239618	50239984
ENSG00000302205	ENSG00000302205	chr3	50259284	50260155
ENSG00000230454	ENSG00000230454	chr3	50260249	50263358
ENSG00000232352	SEMA3B-AS1	chr3	50265974	50276052
ENSG00000012171	SEMA3B	chr3	50267558	50277546
ENSG00000283848	MIR6872	chr3	50273236	50273297
ENSG00000179564	LSMEM2	chr3	50279087	50288114
ENSG00000214706	IFRD2	chr3	50287732	50292918
ENSG00000186792	HYAL3	chr3	50292831	50299405
ENSG00000243477	NAA80	chr3	50296402	50299416
ENSG00000295204	ENSG00000295204	chr3	50298969	50299919
ENSG00000114378	HYAL1	chr3	50299890	50312381
ENSG00000068001	HYAL2	chr3	50317790	50322782
ENSG00000114383	TUSC2	chr3	50320027	50328251
ENSG00000068028	RASSF1	chr3	50329782	50340980
ENSG00000281358	RASSF1-AS1	chr3	50337425	50338300
ENSG00000235058	ZMYND10-AS1	chr3	50341106	50345697
ENSG00000004838	ZMYND10	chr3	50341110	50345732
ENSG00000114388	NPRL2	chr3	50347330	50350826
ENSG00000114395	CYB561D2	chr3	50350845	50358460
ENSG00000272104	ENSG00000272104	chr3	50350892	50367923
ENSG00000126062	TMEM115	chr3	50354750	50359521
ENSG00000007402	CACNA2D2	chr3	50362613	50504244
ENSG00000271858	ENSG00000271858	chr3	50365334	50368197
ENSG00000303671	ENSG00000303671	chr3	50370876	50377166
ENSG00000202322	RNA5SP131	chr3	50419781	50419899
ENSG00000307431	ENSG00000307431	chr3	50454136	50455582
ENSG00000307085	ENSG00000307085	chr3	50518049	50530736
ENSG00000302250	ENSG00000302250	chr3	50551699	50556453
ENSG00000088543	C3orf18	chr3	50558025	50571027
ENSG00000114735	HEMK1	chr3	50569152	50596168
ENSG00000280382	ENSG00000280382	chr3	50582530	50601197
ENSG00000114737	CISH	chr3	50606489	50611774
ENSG00000114738	MAPKAPK3	chr3	50611520	50649291
ENSG00000289504	ENSG00000289504	chr3	50651279	50653813
ENSG00000273356	LINC02019	chr3	50669989	50672048
ENSG00000088538	DOCK3	chr3	50674927	51384198
ENSG00000272543	MIR4787	chr3	50675080	50675163
ENSG00000228337	PPIAP69	chr3	50685551	50685791
ENSG00000213587	ENSG00000213587	chr3	50719482	50719951
ENSG00000235278	ZNF652P1	chr3	50786674	50788285
ENSG00000240959	ST13P14	chr3	50876712	50877657
ENSG00000288988	ENSG00000288988	chr3	51380579	51385178
ENSG00000145050	MANF	chr3	51385291	51389397
ENSG00000259956	RBM15B	chr3	51391285	51397908
ENSG00000145041	DCAF1	chr3	51395867	51500015
ENSG00000304159	ENSG00000304159	chr3	51500509	51505611
ENSG00000298821	ENSG00000298821	chr3	51514075	51538622
ENSG00000298844	ENSG00000298844	chr3	51535914	51536669
ENSG00000164080	RAD54L2	chr3	51538719	51668667
ENSG00000307241	ENSG00000307241	chr3	51539664	51541057
ENSG00000221015	RNU6ATAC29P	chr3	51611438	51611562
ENSG00000164081	TEX264	chr3	51662693	51704323
ENSG00000288063	ENSG00000288063	chr3	51668592	51671176
ENSG00000201595	RNA5SP132	chr3	51694465	51694582
ENSG00000298202	ENSG00000298202	chr3	51696818	51707597
ENSG00000164082	GRM2	chr3	51707068	51718613
ENSG00000214686	IQCF6	chr3	51778561	51779241
ENSG00000285749	ENSG00000285749	chr3	51798803	51830856
ENSG00000301856	ENSG00000301856	chr3	51815122	51817543
ENSG00000293437	IQCF4P	chr3	51817603	51819635
ENSG00000224792	IQCF4P	chr3	51817970	51819622
ENSG00000229972	IQCF3	chr3	51826883	51833389
ENSG00000184345	IQCF2	chr3	51861615	51863424
ENSG00000241789	RN7SL504P	chr3	51872178	51872464
ENSG00000235455	IQCF5-AS1	chr3	51873596	51875767
ENSG00000214681	IQCF5	chr3	51873721	51875601
ENSG00000173389	IQCF1	chr3	51894876	51903353
ENSG00000287707	ENSG00000287707	chr3	51927071	51932483
ENSG00000114767	RRP9	chr3	51933429	51941904
ENSG00000041880	PARP3	chr3	51942345	51948867
ENSG00000280422	ENSG00000280422	chr3	51951849	51953902
ENSG00000180929	GPR62	chr3	51955381	51957499
ENSG00000090097	PCBP4	chr3	51957454	51974016
ENSG00000272762	ENSG00000272762	chr3	51961212	51974031
ENSG00000114779	ABHD14B	chr3	51968510	51983409
ENSG00000248487	ABHD14A	chr3	51971426	51981196
ENSG00000114786	ABHD14A-ACY1	chr3	51974706	51989183
ENSG00000243989	ACY1	chr3	51983340	51989197
ENSG00000162244	RPL29	chr3	51993522	51995895
ENSG00000302870	ENSG00000302870	chr3	52005877	52012669
ENSG00000285685	ENSG00000285685	chr3	52046763	52048657
ENSG00000164086	DUSP7	chr3	52048919	52056571
ENSG00000295702	ENSG00000295702	chr3	52072440	52074523
ENSG00000164087	POC1A	chr3	52075226	52154690
ENSG00000305425	ENSG00000305425	chr3	52155175	52165379
ENSG00000310245	ENSG00000310245	chr3	52177722	52183875
ENSG00000286419	ENSG00000286419	chr3	52183715	52189179
ENSG00000242849	ALDOAP1	chr3	52193170	52194785
ENSG00000023330	ALAS1	chr3	52198086	52214327
ENSG00000296921	ENSG00000296921	chr3	52211058	52219436
ENSG00000280003	ENSG00000280003	chr3	52217016	52219012
ENSG00000239732	TLR9	chr3	52221080	52225645
ENSG00000173366	ENSG00000173366	chr3	52221081	52231190
ENSG00000247596	TWF2	chr3	52228612	52246788
ENSG00000243224	TWF2-DT	chr3	52239203	52245361
ENSG00000306261	ENSG00000306261	chr3	52241246	52254129
ENSG00000164088	PPM1M	chr3	52245759	52250599
ENSG00000306295	ENSG00000306295	chr3	52253607	52254010
ENSG00000164091	WDR82	chr3	52254434	52288020
ENSG00000199150	MIRLET7G	chr3	52268278	52268361
ENSG00000294698	ENSG00000294698	chr3	52277800	52278007
ENSG00000306456	ENSG00000306456	chr3	52278728	52280493
ENSG00000168237	GLYCTK	chr3	52287089	52295257
ENSG00000242797	GLYCTK-AS1	chr3	52287103	52299221
ENSG00000207926	MIR135A1	chr3	52294219	52294308
ENSG00000296738	ENSG00000296738	chr3	52302779	52309446
ENSG00000114841	DNAH1	chr3	52316319	52400492
ENSG00000239557	PPP2R5CP	chr3	52373652	52374882
ENSG00000163930	BAP1	chr3	52401008	52410008
ENSG00000010318	PHF7	chr3	52410660	52423641
ENSG00000308410	ENSG00000308410	chr3	52426422	52429228
ENSG00000010319	SEMA3G	chr3	52433035	52445103
ENSG00000114854	TNNC1	chr3	52451100	52454041
ENSG00000010322	NISCH	chr3	52455118	52493068
ENSG00000010327	STAB1	chr3	52495338	52524495
ENSG00000168268	NT5DC2	chr3	52524385	52535054
ENSG00000168273	UQCC5	chr3	52534013	52579237
ENSG00000163939	PBRM1	chr3	52545352	52685917
ENSG00000252768	RNU6-856P	chr3	52551846	52551943
ENSG00000221518	RNU6ATAC16P	chr3	52560570	52560707
ENSG00000163938	GNL3	chr3	52681156	52694497
ENSG00000280904	ENSG00000280904	chr3	52688882	52688961
ENSG00000252787	ENSG00000252787	chr3	52688890	52688962
ENSG00000212493	SNORD19	chr3	52689248	52689315
ENSG00000238862	SNORD19B	chr3	52690744	52690827
ENSG00000222345	SNORD19C	chr3	52691378	52691453
ENSG00000212452	SNORD69	chr3	52692736	52692812
ENSG00000016864	GLT8D1	chr3	52694486	52706032
ENSG00000114902	SPCS1	chr3	52704955	52711148
ENSG00000114904	NEK4	chr3	52708444	52770946
ENSG00000275956	ENSG00000275956	chr3	52732547	52733867
ENSG00000270941	AK3P7	chr3	52734735	52735013
ENSG00000271137	AKTIPP1	chr3	52753526	52754690
ENSG00000297712	ENSG00000297712	chr3	52773381	52778455
ENSG00000055957	ITIH1	chr3	52777595	52792068
ENSG00000162267	ITIH3	chr3	52794768	52808799
ENSG00000055955	ITIH4	chr3	52812962	52830688
ENSG00000243696	ENSG00000243696	chr3	52813282	52835729
ENSG00000239799	ITIH4-AS1	chr3	52823935	52825314
ENSG00000272573	MUSTN1	chr3	52833114	52835019
ENSG00000248592	STIMATE-MUSTN1	chr3	52833121	52897562
ENSG00000213533	STIMATE	chr3	52836219	52897548
ENSG00000275789	MIR8064	chr3	52846463	52846552
ENSG00000279144	ENSG00000279144	chr3	52848085	52848553
ENSG00000310446	ENSG00000310446	chr3	52897728	52901638
ENSG00000289519	ENSG00000289519	chr3	52899204	52900345
ENSG00000163935	SFMBT1	chr3	52903572	53046750
ENSG00000272305	ENSG00000272305	chr3	52969119	53099453
ENSG00000296593	ENSG00000296593	chr3	52978331	53007663
ENSG00000296610	ENSG00000296610	chr3	52997919	52999331
ENSG00000280417	ENSG00000280417	chr3	53046166	53048122
ENSG00000305550	ENSG00000305550	chr3	53046602	53064597
ENSG00000242142	SERBP1P3	chr3	53064283	53065091
ENSG00000163933	RFT1	chr3	53066853	53130453
ENSG00000163932	PRKCD	chr3	53156009	53192717
ENSG00000302934	ENSG00000302934	chr3	53157937	53162526
ENSG00000286531	ENSG00000286531	chr3	53196820	53223079
ENSG00000163931	TKT	chr3	53224712	53256052
ENSG00000302984	ENSG00000302984	chr3	53269903	53295884
ENSG00000272886	DCP1A	chr3	53283429	53347586
ENSG00000274967	Y_RNA	chr3	53290640	53290751
ENSG00000157388	CACNA1D	chr3	53328963	53813733
ENSG00000207109	SNORD38C	chr3	53333060	53333128
ENSG00000307779	ENSG00000307779	chr3	53350480	53371332
ENSG00000212608	ENSG00000212608	chr3	53387713	53387836
ENSG00000227224	RPS25P4	chr3	53474700	53475089
ENSG00000251987	SNORD63	chr3	53530322	53530401
ENSG00000271916	ENSG00000271916	chr3	53797764	53798019
ENSG00000016391	CHDH	chr3	53812335	53846419
ENSG00000056736	IL17RB	chr3	53846568	53865794
ENSG00000271976	ENSG00000271976	chr3	53858994	53861576
ENSG00000113812	ACTR8	chr3	53867066	53882152
ENSG00000113811	SELENOK	chr3	53884417	53891885
ENSG00000289063	ENSG00000289063	chr3	53891445	53892916
ENSG00000294156	ENSG00000294156	chr3	53927314	54019159
ENSG00000294179	ENSG00000294179	chr3	53986260	54034030
ENSG00000288029	ENSG00000288029	chr3	54033988	54058864
ENSG00000242983	CABYRP1	chr3	54047749	54048793
ENSG00000286353	ENSG00000286353	chr3	54057677	54125377
ENSG00000157445	CACNA2D3	chr3	54122552	55074557
ENSG00000305712	ENSG00000305712	chr3	54616119	54626416
ENSG00000229806	RPS15P5	chr3	54626215	54626646
ENSG00000265992	ESRG	chr3	54632109	54657002
ENSG00000243715	CACNA2D3-AS1	chr3	54874605	54901258
ENSG00000144771	LRTM1	chr3	54918231	54967088
ENSG00000309624	ENSG00000309624	chr3	55136329	55144025
ENSG00000239991	ENSG00000239991	chr3	55162566	55178107
ENSG00000243572	LINC02017	chr3	55178172	55189214
ENSG00000240708	LINC02030	chr3	55189149	55300738
ENSG00000242775	ENSG00000242775	chr3	55259245	55367926
ENSG00000242568	ENSG00000242568	chr3	55334894	55351046
ENSG00000305261	ENSG00000305261	chr3	55343734	55348746
ENSG00000114251	WNT5A	chr3	55465715	55490539
ENSG00000244586	WNT5A-AS1	chr3	55487699	55488308
ENSG00000242317	ENSG00000242317	chr3	55493830	55505261
ENSG00000187672	ERC2	chr3	55508311	56469095
ENSG00000306397	ENSG00000306397	chr3	55569737	55572117
ENSG00000240777	ENSG00000240777	chr3	55610603	55613104
ENSG00000281708	ERC2-IT1	chr3	55657206	55659382
ENSG00000305044	ENSG00000305044	chr3	55749746	55753386
ENSG00000264013	MIR3938	chr3	55852492	55852594
ENSG00000200379	RN7SKP45	chr3	56072104	56072407
ENSG00000295612	ENSG00000295612	chr3	56099378	56101026
ENSG00000200238	RNA5SP133	chr3	56185104	56185222
ENSG00000180376	CCDC66	chr3	56557161	56621837
ENSG00000163946	TASOR	chr3	56620132	56683265
ENSG00000163947	ARHGEF3	chr3	56727418	57079329
ENSG00000298507	ENSG00000298507	chr3	56818281	56819052
ENSG00000296096	ENSG00000296096	chr3	56837727	56839465
ENSG00000240198	ARHGEF3-AS1	chr3	56940037	56960854
ENSG00000307053	ENSG00000307053	chr3	57013921	57014495
ENSG00000186451	SPATA12	chr3	57060664	57075432
ENSG00000272202	ENSG00000272202	chr3	57078905	57080101
ENSG00000144730	IL17RD	chr3	57089982	57170306
ENSG00000297895	ENSG00000297895	chr3	57107577	57115197
ENSG00000229863	RPL19P2	chr3	57134142	57134723
ENSG00000163666	HESX1	chr3	57197838	57227606
ENSG00000157500	APPL1	chr3	57227726	57278105
ENSG00000239388	ASB14	chr3	57268342	57292685
ENSG00000286952	ENSG00000286952	chr3	57293083	57300187
ENSG00000174844	DNAH12	chr3	57293699	57544344
ENSG00000212392	Y_RNA	chr3	57493667	57493780
ENSG00000206918	RNU6-1181P	chr3	57512450	57512555
ENSG00000239831	RNF7P1	chr3	57519669	57520010
ENSG00000237186	RPS8P5	chr3	57530345	57530967
ENSG00000202428	RNU6-108P	chr3	57536252	57536358
ENSG00000206815	RNU6-483P	chr3	57548838	57548945
ENSG00000287502	ENSG00000287502	chr3	57555581	57556054
ENSG00000174840	PDE12	chr3	57556274	57656480
ENSG00000168374	ARF4	chr3	57571363	57598220
ENSG00000210841	RNU6ATAC26P	chr3	57619447	57619572
ENSG00000174839	DENND6A	chr3	57625454	57693077
ENSG00000241933	DENND6A-DT	chr3	57693179	57696596
ENSG00000163681	SLMAP	chr3	57755450	57930003
ENSG00000270772	PDHA1P1	chr3	57800056	57801448
ENSG00000213509	PPIAP16	chr3	57941818	57942304
ENSG00000304774	ENSG00000304774	chr3	57972438	57975004
ENSG00000136068	FLNB	chr3	58008398	58172251
ENSG00000303089	ENSG00000303089	chr3	58105767	58107695
ENSG00000244161	FLNB-AS1	chr3	58162547	58170636
ENSG00000283148	ENSG00000283148	chr3	58174478	58178374
ENSG00000296118	ENSG00000296118	chr3	58177884	58181898
ENSG00000283511	ENSG00000283511	chr3	58180009	58183978
ENSG00000293432	ENSG00000293432	chr3	58183688	58187495
ENSG00000163687	DNASE1L3	chr3	58192257	58214697
ENSG00000163686	ABHD6	chr3	58237532	58295693
ENSG00000163684	RPP14	chr3	58306245	58324695
ENSG00000255154	HTD2	chr3	58306262	58320193
ENSG00000273493	ENSG00000273493	chr3	58329965	58330118
ENSG00000168297	PXK	chr3	58332880	58426127
ENSG00000294089	ENSG00000294089	chr3	58352525	58354343
ENSG00000275607	WDR53P1	chr3	58379217	58379525
ENSG00000168291	PDHB	chr3	58427630	58433857
ENSG00000272182	ENSG00000272182	chr3	58428255	58428815
ENSG00000295019	ENSG00000295019	chr3	58433595	58485642
ENSG00000272360	ENSG00000272360	chr3	58490532	58491956
ENSG00000168301	KCTD6	chr3	58492096	58502360
ENSG00000168306	ACOX2	chr3	58505136	58537283
ENSG00000236722	RPL27P9	chr3	58511310	58511676
ENSG00000168309	FAM107A	chr3	58564117	58627610
ENSG00000243384	ENSG00000243384	chr3	58572744	58574319
ENSG00000244383	FAM3D-AS1	chr3	58607080	58644491
ENSG00000198643	FAM3D	chr3	58633946	58666834
ENSG00000163689	CFAP20DC	chr3	58717365	59050084
ENSG00000242428	CFAP20DC-AS1	chr3	58824437	59019093
ENSG00000302092	ENSG00000302092	chr3	59013173	59014395
ENSG00000243295	CFAP20DC-DT	chr3	59050098	59811310
ENSG00000243903	ENSG00000243903	chr3	59380024	59388704
ENSG00000242545	ENSG00000242545	chr3	59464330	59510678
ENSG00000241804	SNRPB2P1	chr3	59535863	59536415
ENSG00000299662	ENSG00000299662	chr3	59548269	59658464
ENSG00000277592	Metazoa_SRP	chr3	59584169	59584445
ENSG00000189283	FHIT	chr3	59747277	61251459
ENSG00000299700	ENSG00000299700	chr3	60048605	60064005
ENSG00000299680	ENSG00000299680	chr3	60079038	60133339
ENSG00000240097	MTERF1P1	chr3	60616822	60618079
ENSG00000281426	MIR548BB	chr3	60617805	60617870
ENSG00000232407	PPIAP70	chr3	60690225	60690719
ENSG00000225673	TMED2P1	chr3	60730055	60730644
ENSG00000244183	PPIAP71	chr3	60732144	60732636
ENSG00000212211	U3	chr3	60856389	60856605
ENSG00000303175	ENSG00000303175	chr3	60978815	60979640
ENSG00000303161	ENSG00000303161	chr3	61058590	61075359
ENSG00000305269	ENSG00000305269	chr3	61251565	61314474
ENSG00000308777	ENSG00000308777	chr3	61400333	61429179
ENSG00000295357	ENSG00000295357	chr3	61442249	61448538
ENSG00000298403	ENSG00000298403	chr3	61479367	61489051
ENSG00000144724	PTPRG	chr3	61561569	62297609
ENSG00000298427	ENSG00000298427	chr3	61650192	61656891
ENSG00000252420	Y_RNA	chr3	61739127	61739229
ENSG00000226360	RPL10AP6	chr3	61742455	61743106
ENSG00000297008	ENSG00000297008	chr3	61874516	61875320
ENSG00000294605	ENSG00000294605	chr3	62055519	62057516
ENSG00000302838	ENSG00000302838	chr3	62086279	62130240
ENSG00000252184	RNU2-10P	chr3	62118300	62118510
ENSG00000237456	ID2B	chr3	62124204	62124608
ENSG00000297925	ENSG00000297925	chr3	62137127	62150063
ENSG00000241472	PTPRG-AS1	chr3	62214400	62369406
ENSG00000114405	CEP15	chr3	62319015	62336213
ENSG00000153266	FEZF2	chr3	62369681	62374324
ENSG00000297042	ENSG00000297042	chr3	62375010	62375911
ENSG00000163618	CADPS	chr3	62398346	62875416
ENSG00000225662	RPL14P2	chr3	62779176	62779785
ENSG00000244632	RN7SL863P	chr3	62796124	62796419
ENSG00000252449	RNU6-139P	chr3	62814382	62814491
ENSG00000299258	ENSG00000299258	chr3	62883590	62940920
ENSG00000299269	ENSG00000299269	chr3	62920300	62923166
ENSG00000226082	RPS10P10	chr3	62926371	62926882
ENSG00000244342	LINC00698	chr3	62950384	63148804
ENSG00000242841	KRT8P35	chr3	63096374	63097711
ENSG00000240359	UBL5P3	chr3	63203218	63203448
ENSG00000163630	SYNPR	chr3	63228315	63616924
ENSG00000296196	ENSG00000296196	chr3	63282445	63306283
ENSG00000241359	SYNPR-AS1	chr3	63421300	63645637
ENSG00000252301	RNA5SP134	chr3	63545440	63545535
ENSG00000188817	SNTN	chr3	63652675	63679020
ENSG00000307865	ENSG00000307865	chr3	63718543	63741820
ENSG00000293415	ENSG00000293415	chr3	63741824	63827445
ENSG00000224479	CDHR18P	chr3	63741827	63805093
ENSG00000163632	C3orf49	chr3	63819299	63848636
ENSG00000163634	THOC7	chr3	63833870	63863868
ENSG00000240549	THOC7-AS1	chr3	63860645	63861819
ENSG00000163635	ATXN7	chr3	63863155	64003462
ENSG00000280620	SCAANT1	chr3	63911512	63912383
ENSG00000239653	PSMD6-AS2	chr3	64004022	64012148
ENSG00000271843	ENSG00000271843	chr3	64008082	64008692
ENSG00000163636	PSMD6	chr3	64010550	64024010
ENSG00000243410	PSMD6-AS1	chr3	64011964	64016246
ENSG00000272181	ENSG00000272181	chr3	64019508	64019925
ENSG00000241111	PRICKLE2-AS1	chr3	64024107	64103131
ENSG00000200222	U3	chr3	64071807	64072019
ENSG00000189196	LINC00994	chr3	64078361	64087363
ENSG00000163637	PRICKLE2	chr3	64092236	64445476
ENSG00000241101	PRICKLE2-AS2	chr3	64103470	64106056
ENSG00000239926	PRDX3P4	chr3	64174401	64175147
ENSG00000226017	PRICKLE2-AS3	chr3	64187544	64200965
ENSG00000244564	PRICKLE2-DT	chr3	64445231	64456070
ENSG00000299249	ENSG00000299249	chr3	64454425	64494286
ENSG00000212340	RNU6-739P	chr3	64511755	64511857
ENSG00000163638	ADAMTS9	chr3	64515654	64688000
ENSG00000241158	ADAMTS9-AS1	chr3	64561322	64592757
ENSG00000241684	ADAMTS9-AS2	chr3	64684879	65061892
ENSG00000300369	ENSG00000300369	chr3	64686077	64687255
ENSG00000300390	ENSG00000300390	chr3	64690743	64691130
ENSG00000300305	ENSG00000300305	chr3	64691183	64719307
ENSG00000300325	ENSG00000300325	chr3	64712715	64729152
ENSG00000300348	ENSG00000300348	chr3	64764697	64767023
ENSG00000300285	ENSG00000300285	chr3	64876294	65027612
ENSG00000298971	ENSG00000298971	chr3	65107552	65178830
ENSG00000243149	LINC02040	chr3	65174916	65193509
ENSG00000151276	MAGI1	chr3	65353525	66038918
ENSG00000270059	ENSG00000270059	chr3	65359268	65359717
ENSG00000294720	ENSG00000294720	chr3	65509293	65520220
ENSG00000305867	ENSG00000305867	chr3	65633505	65633906
ENSG00000244226	ILF2P1	chr3	65687301	65688468
ENSG00000223409	RPL17P17	chr3	65843890	65844446
ENSG00000272610	MAGI1-IT1	chr3	65872815	65954558
ENSG00000240175	MAGI1-AS1	chr3	65893816	65925297
ENSG00000202071	Y_RNA	chr3	66003839	66003940
ENSG00000203647	ENSG00000203647	chr3	66008770	66009200
ENSG00000295559	ENSG00000295559	chr3	66038545	66119615
ENSG00000144741	SLC25A26	chr3	66133610	66388116
ENSG00000307959	ENSG00000307959	chr3	66177878	66195560
ENSG00000206759	RNU6-787P	chr3	66293114	66293220
ENSG00000241587	RN7SL482P	chr3	66323855	66324152
ENSG00000144749	LRIG1	chr3	66378797	66501263
ENSG00000296028	ENSG00000296028	chr3	66565793	66640384
ENSG00000296009	ENSG00000296009	chr3	66620204	66738363
ENSG00000271174	TCEAL8P1	chr3	66622760	66623102
